"LAI","h3","d","wL","P50","pxmin","pxgs50","slope"
3,100,13.7,0.138764580776452,-11.9241431518511,-10.1078398995779,-5.56777773656831,0.834022137775386
1,1,13.8,0.112361376850273,-12.0111806931055,-24.7361574497843,-10.8637605886054,0.798715081092255
3,1,13.8,0.110102046663446,-12.0111806931055,-26.636890724226,-11.5013234484456,0.746826664362781
1,25,13.8,0.134240649107381,-12.0111806931055,-11.7498093907254,-6.06381058006784,0.856533507225173
3,25,13.8,0.120445510983487,-12.0111806931055,-19.3534135428413,-7.98804076865466,0.926472541945519
1,100,13.8,0.154976364126154,-12.0111806931055,-6.25524521989949,-4.06303426444439,0.782233089466678
3,100,13.8,0.138506828290363,-12.0111806931055,-10.1867893086768,-5.60047515586238,0.834392169148666
1,1,13.9,0.11216016239727,-12.0982182343599,-24.9282842403703,-10.9374510473112,0.799225330483946
3,1,13.9,0.109907795815385,-12.0982182343599,-26.8415617099217,-11.5819289018524,0.747229312157419
1,25,13.9,0.133991768619671,-12.0982182343599,-11.8416624349575,-6.09909599121968,0.856889970454315
3,25,13.9,0.120216756656957,-12.0982182343599,-19.5107465721603,-8.03559620927599,0.926877332562761
1,100,13.9,0.154689418025898,-12.0982182343599,-6.30359303825045,-4.08725885134239,0.782681472633098
3,100,13.9,0.138251502591395,-12.0982182343599,-10.2657590410514,-5.63310692928855,0.834758114177351
1,1,14,0.111960769345307,-12.1852557756143,-25.1204940736224,-11.0110847669674,0.799731404588394
3,1,14,0.109715291811831,-12.1852557756143,-27.0463105326977,-11.6625024735609,0.747629907206512
1,25,14,0.133745212318463,-12.1852557756143,-11.9335446040869,-6.13431193839003,0.857242402077031
3,25,14,0.119990123796831,-12.1852557756143,-19.6681884734199,-8.08306099369383,0.927277529850767
1,100,14,0.154405172566947,-12.1852557756143,-6.35195146975565,-4.11143524792766,0.783125202433827
3,100,14,0.137998563195089,-12.1852557756143,-10.344749023705,-5.66567609611526,0.835120154621841
1,1,14.1,0.111763168288828,-12.2722933168687,-25.3127872236369,-11.0846609227802,0.80023337852087
3,1,14.1,0.109524506574077,-12.2722933168687,-27.2511351941149,-11.7430451362681,0.74802839143136
1,25,14.1,0.133500941777186,-12.2722933168687,-12.0254555957777,-6.16945924571917,0.857590907621085
3,25,14.1,0.119765577590879,-12.2722933168687,-19.8257383811535,-8.13044415291431,0.927673341037274
1,100,14.1,0.154123582713617,-12.2722933168687,-6.40032024250606,-4.13556426605479,0.783564372124977
3,100,14.1,0.137747970580194,-12.2722933168687,-10.4237588894508,-5.69818060703403,0.835478248610157
1,1,14.2,0.111567330490763,-12.359330858123,-25.5051644321806,-11.1581818362865,0.800731453852526
3,1,14.2,0.10933541267451,-12.359330858123,-27.4560279069648,-11.8235563856207,0.748424720931654
1,25,14.2,0.133258919475309,-12.359330858123,-12.1173949193989,-6.20453861886442,0.857935525984069
3,25,14.2,0.119543084041961,-12.359330858123,-19.9833954374426,-8.17773479011849,0.928064760493102
1,100,14.2,0.153844604500892,-12.359330858123,-6.44869948165699,-4.15964559941502,0.783999070831483
3,100,14.2,0.137499686159028,-12.359330858123,-10.5027885550497,-5.73062237620005,0.835832547851293
1,1,14.3,0.111373227877262,-12.4463683993774,-25.6976205835608,-11.2316443597069,0.801225380461679
3,1,14.3,0.109147983309095,-12.4463683993774,-27.661003724301,-11.9040373411462,0.748819170798231
1,25,14.3,0.133019108770704,-12.4463683993774,-12.2093625507948,-6.23955078492744,0.858276348100093
3,25,14.3,0.119322609943333,-12.4463683993774,-20.1411587987562,-8.22493807749955,0.928451880276889
1,100,14.3,0.153568195001521,-12.4463683993774,-6.49708893882119,-4.18368045835141,0.784429417786676
3,100,14.3,0.137253672248949,-12.4463683993774,-10.5818376953101,-5.76300109115117,0.836183054798147
1,1,14.4,0.111180833015689,-12.5334059406318,-25.8901584275543,-11.3050445256917,0.801715394284022
3,1,14.4,0.108962192284159,-12.5334059406318,-27.8660495839949,-11.9844842542697,0.749211309235452
1,25,14.4,0.132781473873045,-12.5334059406318,-12.3013579806164,-6.27449580925067,0.858613425797771
3,25,14.4,0.119104122864228,-12.5334059406318,-20.2990260184316,-8.27205516350365,0.928834680593208
1,100,14.4,0.153294312294343,-12.5334059406318,-6.54548849535977,-4.207668797469,0.784855427577033
3,100,14.4,0.137009892044897,-12.5334059406318,-10.6609062433169,-5.79531824215234,0.836529889604054
1,1,14.5,0.110990119094384,-12.6204434818862,-26.0827768642192,-11.3784347496393,0.802201528745854
3,1,14.5,0.108778013997081,-12.6204434818862,-28.0711712556041,-12.0649021512455,0.749601566929114
1,25,14.5,0.132545979818182,-12.6204434818862,-12.3933810520692,-6.30937541567089,0.858946879010409
3,25,14.5,0.118887591091145,-12.6204434818862,-20.4569992214732,-8.31908652395727,0.929213414404483
1,100,14.5,0.153022915433796,-12.6204434818862,-6.59389813449602,-4.2316106110203,0.785277183140594
3,100,14.5,0.136768309592951,-12.6204434818862,-10.7399938999421,-5.82757371062757,0.836873106804334
1,1,14.6,0.110801059903539,-12.7074810231406,-26.2754104153377,-11.4516916836922,0.802681156657697
3,1,14.6,0.108595423418977,-12.7074810231406,-28.2763663170088,-12.1452886154234,0.749989733294322
1,25,14.6,0.132312592443474,-12.7074810231406,-12.485431407764,-6.34418873198339,0.859276696869823
3,25,14.6,0.1186729836572,-12.7074810231406,-20.6150763386446,-8.36603389071342,0.92958809956871
1,100,14.6,0.152753964420557,-12.7074810231406,-6.64231766375866,-4.25550711847359,0.785694786142038
3,100,14.6,0.136528889764867,-12.7074810231406,-10.8191003619921,-5.85976807370433,0.837212736401249
1,1,14.7,0.110613629823751,-12.794518564395,-26.4682532659598,-11.524927107933,0.803162378534873
3,1,14.7,0.108414396078001,-12.794518564395,-28.4816346653371,-12.2256420379741,0.750375865160759
1,25,14.7,0.132081278364008,-12.794518564395,-12.5775087957475,-6.37893779749703,0.859603021987469
3,25,14.7,0.118460270287953,-12.794518564395,-20.7732563466163,-8.41289615775248,0.929958748844943
1,100,14.7,0.152487420173263,-12.794518564395,-6.69074698789785,-4.27935825692516,0.786108292442583
3,100,14.7,0.136291598233541,-12.794518564395,-10.8982256971902,-5.89190244448194,0.837548904164745
1,1,14.8,0.110427803796734,-12.8815561056494,-26.6611100294457,-11.5980772504455,0.803637205566478
3,1,14.8,0.108234908043197,-12.8815561056494,-28.6869840125657,-12.3059664936891,0.750760465603012
1,25,14.8,0.131852004949691,-12.8815561056494,-12.669612943143,-6.41362129816438,0.85992584219262
3,25,14.8,0.118249421388811,-12.8815561056494,-20.9315385042906,-8.45967497397364,0.930325471233551
1,100,14.8,0.152223244501265,-12.8815561056494,-6.73918607348713,-4.30316445884782,0.786517783282345
3,100,14.8,0.136056401449367,-12.8815561056494,-10.977369583491,-5.92397640093116,0.837881619867143
1,1,14.9,0.110243557321266,-12.9685936469038,-26.8540451223252,-11.6711918959055,0.804108359637052
3,1,14.9,0.108056935909068,-12.9685936469038,-28.8923900124016,-12.3862589510892,0.751142229771081
1,25,14.9,0.131624740303164,-12.9685936469038,-12.7617435820697,-6.44824205523554,0.860245280111275
3,25,14.9,0.118040408025265,-12.9685936469038,-21.0899221991243,-8.5063720466443,0.93068834084152
1,100,14.9,0.151961400078368,-12.9685936469038,-6.78763476611597,-4.32692633084466,0.786923334731788
3,100,14.9,0.135823266617452,-12.9685936469038,-11.0565317500575,-5.95599149539323,0.838210968506529
1,1,15,0.11006086643124,-13.0556311881581,-27.0470580032491,-11.7442482225517,0.804575896375862
3,1,15,0.107880456780645,-13.0556311881581,-29.0978759352619,-12.4665231182642,0.751522675011808
1,25,15,0.131399453238506,-13.0556311881581,-12.8539004666277,-6.48279830445771,0.860561340083767
3,25,15,0.117833201903822,-13.0556311881581,-21.248406422558,-8.5529861444534,0.931047405946679
1,100,15,0.151701850417523,-13.0556311881581,-6.83609298377642,-4.35064364524257,0.787324971868684
3,100,15,0.13559216167564,-13.0556311881581,-11.135712033425,-5.98794680009191,0.838536978298966
